"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2012","2012",104.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2012","2012",105.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2012","2012",103.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2012","2012",101.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2012","2012",102.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2012","2012",102.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2012","2012",102,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2012","2012",104.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2012","2012",104.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2012","2012",107.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2012","2012",107.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2012","2012",107.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2012","2012",106.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2012","2012",106.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2012","2012",107.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2012","2012",106.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2012","2012",107.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2012","2012",108.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2012","2012",106.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2012","2012",100.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2012","2012",98.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2012","2012",96.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2012","2012",96.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2012","2012",100.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2012","2012",99.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2012","2012",96.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2012","2012",96.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2012","2012",98.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2012","2012",97.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2012","2012",97.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2012","2012",95.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2012","2012",95.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2012","2012",97.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2012","2012",97.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2012","2012",98.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2012","2012",96,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2012","2012",93.6,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2012","2012",90.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2012","2012",93,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2012","2012",97.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2012","2012",102.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2012","2012",107.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2012","2012",104.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2012","2012",100.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2012","2012",97.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2012","2012",95.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2012","2012",95.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2012","2012",95.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2012","2012",96.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2012","2012",96.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2012","2012",97.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2012","2012",98.7,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2012","2012",99.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2012","2012",101.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2012","2012",100.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2012","2012",101.1,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2012","2012",99.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2012","2012",99.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2012","2012",99.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2012","2012",99.9,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2012","2012",101.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2012","2012",102,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2012","2012",105.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2012","2012",105.4,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2012","2012",105.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2012","2012",106.5,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2012","2012",108.2,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2012","2012",108.3,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2012","2012",111.8,,
"CAN","Canada","P7","Imports of goods and services","DNBSA","Deflator, national base/reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2012","2012",111.5,,
